Verner caliper 150 mm || S1:Tools & Hardware > Measuring Tools > Vernier caliper (52.24) || S2:Tools & Hardware > General Consumables (use=False) || Final:Tools & Hardware>Measuring Tools>Vernier caliper [Ambiguous]
Ceiqing fan 1200 mm || S1:General Industrial > General Consumables > Ceiling fan 1200 mm (47.77) || S2: >  (use=False) || Final:General Industrial>General Consumables>Ceiling fan 1200 mm [Manual-Low]
Wre rope 10 mm || S1:Mechanical & Maintenance > Mechanical Parts > Wre rope 10 mm (62.63) || S2:General Industrial > General Consumables (use=False) || Final:Mechanical & Maintenance>Mechanical Parts>Wre rope 10 mm [Ambiguous]
Silicone sealant tarnsparent || S1:Chemicals, Lubricants & Adhesives > Adhesives & Sealants > Silicone sealant (53.09) || S2:Chemicals, Lubricants & Adhesives > Adhesives & Sealants (use=False) || Final:Chemicals, Lubricants & Adhesives>Adhesives & Sealants>Silicone sealant [Ambiguous]
Combination spnner set || S1:Tools & Hardware > Hand Tools > Combination spanner set (37.56) || S2: >  (use=False) || Final:Tools & Hardware>Hand Tools>Combination spanner set [Manual-Low]
Flexible motor coupling || S1:Mechanical & Maintenance > General Consumables > Flexible motor coupling (51.35) || S2:Industrial Supplies & Equipment > General Consumables (use=False) || Final:Mechanical & Maintenance>General Consumables>Flexible motor coupling [Ambiguous]
16 A switchs ocket || S1:Electrical & Instrumentation > Electrical Components > 16 A switch socket (46.74) || S2: >  (use=False) || Final:Electrical & Instrumentation>Electrical Components>16 A switch socket [Manual-Low]
Outside micromster 0-25 mm || S1:General Industrial > General Consumables > Outside micromster 0-25 mm (47.85) || S2: >  (use=False) || Final:General Industrial>General Consumables>Outside micromster 0-25 mm [Manual-Low]
Hdyraulic hose 1 inch || S1:Mechanical & Maintenance > Mechanical Parts > Hdyraulic hose 1 inch (66.26) || S2:Mechanical & Maintenance > Mechanical Parts (use=False) || Final:Mechanical & Maintenance>Mechanical Parts>Hdyraulic hose 1 inch [Ambiguous]
WiFi routwr || S1:Electrical & Instrumentation > General Consumables > WiFi routwr (41.58) || S2: >  (use=False) || Final:Electrical & Instrumentation>General Consumables>WiFi routwr [Manual-Low]
Cahin pulley block 2 T || S1:Fleet, Garage & Material Handling > Lifting Accessories > Chain pulley block (42.66) || S2: >  (use=False) || Final:Fleet, Garage & Material Handling>Lifting Accessories>Chain pulley block [Manual-Low]
4 drawer filing abinet || S1:Office & Stationery > Office Supplies > 4 drawer filing cabinet (57.91) || S2:Office & Stationery > Office Supplies (use=False) || Final:Office & Stationery>Office Supplies>4 drawer filing cabinet [Ambiguous]
Hydraulic hose 1 inh || S1:Mechanical & Maintenance > Mechanical Parts > Hydralic hose 1 inch (48.97) || S2: >  (use=False) || Final:Mechanical & Maintenance>Mechanical Parts>Hydralic hose 1 inch [Manual-Low]
PLC conroller basic || S1:General Industrial > General Consumables > PLC controller basic (62.81) || S2:General Industrial > General Consumables (use=False) || Final:General Industrial>General Consumables>PLC controller basic [Ambiguous]
Network switch 8 pkrt || S1:Lighting > Lighting Controls > Photocell switch (31.24) || S2: >  (use=False) || Final:Lighting>Lighting Controls>Photocell switch [Manual-Low]
TPFE thread seal tape || S1:Mechanical & Maintenance > Mechanical Parts > TPFE thread seal tape (71.75) || S2:Chemicals, Lubricants & Adhesives > Mechanical Parts (use=False) || Final:Mechanical & Maintenance>Mechanical Parts>TPFE thread seal tape [Ambiguous]
Chain lubricant sprzy || S1:Chemicals, Lubricants & Adhesives > Specialty Products > Chain lubricant spray (54.5) || S2:Chemicals, Lubricants & Adhesives > Specialty Products (use=False) || Final:Chemicals, Lubricants & Adhesives>Specialty Products>Chain lubricant spray [Ambiguous]
Chemical splash gogjles || S1:Safety, PPE & Security > Eye & Hearing Protection > Goggle with chemical splash protection (52.88) || S2:Safety, PPE & Security > General Consumables (use=False) || Final:Safety, PPE & Security>Eye & Hearing Protection>Goggle with chemical splash protection [Ambiguous]
Bench vice 6 inch || S1:Tools & Hardware > Workshop Equipment > Bench vise (31.04) || S2: >  (use=False) || Final:Tools & Hardware>Workshop Equipment>Bench vise [Manual-Low]
Wet floor cleannig mop || S1:Janitorial, Sanitation & Waste > Cleaning Tools & Equipment > Wet mop with handle (60.54) || S2:Janitorial, Sanitation & Waste > Cleaning Tools & Equipment (use=False) || Final:Janitorial, Sanitation & Waste>Cleaning Tools & Equipment>Wet mop with handle [Ambiguous]
D-shackle 1 ton || S1:Fleet, Garage & Material Handling > Lifting Accessories > D-shackle (61.27) || S2:Fleet, Garage & Material Handling > General Consumables (use=False) || Final:Fleet, Garage & Material Handling>Lifting Accessories>D-shackle [Ambiguous]
D-shackle1 ton || S1:Fleet, Garage & Material Handling > Lifting Accessories > D-shackle (57.97) || S2:Fleet, Garage & Material Handling > General Consumables (use=False) || Final:Fleet, Garage & Material Handling>Lifting Accessories>D-shackle [Ambiguous]
Ultrasonic lwvel transmitter || S1:IT, Networks, Automation & Instrumentation > Sensors & Transmitters > Ultrasonic level transmitter (56.44) || S2:IT, Networks, Automation & Instrumentation > Sensors & Transmitters (use=False) || Final:IT, Networks, Automation & Instrumentation>Sensors & Transmitters>Ultrasonic level transmitter [Ambiguous]
Float switch lcvel type || S1:Electrical & Instrumentation > Electrical Components > Float switch level type (44.8) || S2: >  (use=False) || Final:Electrical & Instrumentation>Electrical Components>Float switch level type [Manual-Low]
LEDt ube light 4 ft || S1:Lighting > Outdoor Lighting > LED street light (48.42) || S2: >  (use=False) || Final:Lighting>Outdoor Lighting>LED street light [Manual-Low]
Anglm grinder 4 inch || S1:General Industrial > General Consumables > Anglm grinder 4 inch (54.23) || S2:Tools & Hardware > General Consumables (use=False) || Final:General Industrial>General Consumables>Anglm grinder 4 inch [Ambiguous]
Safety hoes steel toe || S1:Safety, PPE & Security > Foot Protection > Steel toe safety shoe (67.3) || S2:Safety, PPE & Security > General Consumables (use=False) || Final:Safety, PPE & Security>Foot Protection>Steel toe safety shoe [Ambiguous]
hnductive proximity sensor || S1:IT, Networks, Automation & Instrumentation > Sensors & Transmitters > Inductive proximity sensor (51.53) || S2:IT, Networks, Automation & Instrumentation > Sensors & Transmitters (use=False) || Final:IT, Networks, Automation & Instrumentation>Sensors & Transmitters>Inductive proximity sensor [Ambiguous]
eFeler gauge set || S1:General Industrial > General Consumables > eFeler gauge set (59.0) || S2:General Industrial > General Consumables (use=False) || Final:General Industrial>General Consumables>eFeler gauge set [Ambiguous]
Industrial safety helmet || S1:Safety, PPE & Security > Head & Face Protection > Industrial safety helmet (74.48) || S2:Safety, PPE & Security > General Consumables (use=False) || Final:Safety, PPE & Security>Head & Face Protection>Industrial safety helmet [Ambiguous]
Multipurpose grease || S1:Chemicals, Lubricants & Adhesives > Greases > Multipurpose lithium grease (64.39) || S2:Chemicals, Lubricants & Adhesives > Specialty Products (use=False) || Final:Chemicals, Lubricants & Adhesives>Greases>Multipurpose lithium grease [Ambiguous]
Cutting fluld coolant || S1:Chemicals, Lubricants & Adhesives > Process Chemicals > Cutting coolant (51.72) || S2:Chemicals, Lubricants & Adhesives > Process Chemicals (use=False) || Final:Chemicals, Lubricants & Adhesives>Process Chemicals>Cutting coolant [Ambiguous]
Surface plate cast iron || S1:Safety & PPE > Safety Equipment > Surface plate cast iron (58.66) || S2:Tools & Hardware > General Consumables (use=False) || Final:Safety & PPE>Safety Equipment>Surface plate cast iron [Ambiguous]
Auto darkening welding helmet || S1:Safety & PPE > Safety Equipment > Auto darkening welding helmet (69.39) || S2:Safety, PPE & Security > Welding Equipment (use=False) || Final:Safety & PPE>Safety Equipment>Auto darkening welding helmet [Ambiguous]
ABC fire extingusher 5 kg || S1:Safety, PPE & Security > Fire Safety Equipment > Dry powder fire extinguisher (36.93) || S2: >  (use=False) || Final:Safety, PPE & Security>Fire Safety Equipment>Dry powder fire extinguisher [Manual-Low]
Combination spanner set || S1:Tools & Hardware > Hand Tools > Combination spanner set (67.66) || S2:Tools & Hardware > Hand Tools (use=False) || Final:Tools & Hardware>Hand Tools>Combination spanner set [Ambiguous]
Medium stapler || S1:Office, Breakroom & Facility Supplies > Stationery > Stapler with pins (52.94) || S2:Office, Breakroom & Facility Supplies > General Consumables (use=False) || Final:Office, Breakroom & Facility Supplies>Stationery>Stapler with pins [Ambiguous]
Pressre gauge 0-10 bar || S1:Tools & Hardware > Measuring Tools > Dial gauge (49.09) || S2: >  (use=False) || Final:Tools & Hardware>Measuring Tools>Dial gauge [Manual-Low]
Anaepobic thread locker || S1:Chemicals, Lubricants & Adhesives > Adhesives & Sealants > Anaerobic thread locker (48.12) || S2: >  (use=False) || Final:Chemicals, Lubricants & Adhesives>Adhesives & Sealants>Anaerobic thread locker [Manual-Low]
D-hackle 1 ton || S1:Fleet, Garage & Material Handling > Lifting Accessories > D-shackle (41.25) || S2: >  (use=False) || Final:Fleet, Garage & Material Handling>Lifting Accessories>D-shackle [Manual-Low]
32 A MBC 3 pole || S1:General Industrial > General Consumables > 32 A MCB 3 pole (29.63) || S2: >  (use=False) || Final:General Industrial>General Consumables>32 A MCB 3 pole [Manual-Low]
Full body saftey harness || S1:Safety, PPE & Security > Fall Protection > Full body safety harness (40.39) || S2: >  (use=False) || Final:Safety, PPE & Security>Fall Protection>Full body safety harness [Manual-Low]
Linear motion bearig || S1:Industrial Supplies & Equipment > Bearings > Linear motion bearing (49.25) || S2: >  (use=False) || Final:Industrial Supplies & Equipment>Bearings>Linear motion bearing [Manual-Low]
Anaerobic threak locker || S1:Chemicals, Lubricants & Adhesives > Adhesives & Sealants > Anaerobic thread locker (49.26) || S2: >  (use=False) || Final:Chemicals, Lubricants & Adhesives>Adhesives & Sealants>Anaerobic thread locker [Manual-Low]
Claw hammer 16 oz || S1:Tools & Hardware > Hand Tools > Claw hammer (48.94) || S2: >  (use=False) || Final:Tools & Hardware>Hand Tools>Claw hammer [Manual-Low]
Anaerobic threac locker || S1:Chemicals, Lubricants & Adhesives > Adhesives & Sealants > Anaerobic thread locker (48.55) || S2: >  (use=False) || Final:Chemicals, Lubricants & Adhesives>Adhesives & Sealants>Anaerobic thread locker [Manual-Low]
dand pallet truck || S1:Fleet, Garage & Material Handling > Material Handling Equipment > Ride on pallet truck (62.41) || S2:Fleet, Garage & Material Handling > General Consumables (use=False) || Final:Fleet, Garage & Material Handling>Material Handling Equipment>Ride on pallet truck [Ambiguous]
3 pole power uontactor || S1:General Industrial > General Consumables > 3 pole power uontactor (48.85) || S2: >  (use=False) || Final:General Industrial>General Consumables>3 pole power uontactor [Manual-Low]
Gasket heet 1 mm || S1:Mechanical & Maintenance > General Consumables > Gasket sheet 1 mm (40.33) || S2: >  (use=False) || Final:Mechanical & Maintenance>General Consumables>Gasket sheet 1 mm [Manual-Low]
Hnd sanitizer 500 ml || S1:Janitorial & Cleaning > Cleaning Consumables > Hand sanitizer 500 ml (47.83) || S2: >  (use=False) || Final:Janitorial & Cleaning>Cleaning Consumables>Hand sanitizer 500 ml [Manual-Low]
Ball bearing 6203 || S1:Industrial Supplies & Equipment > Bearings > Deep groove ball bearing (57.77) || S2:Industrial Supplies & Equipment > General Consumables (use=False) || Final:Industrial Supplies & Equipment>Bearings>Deep groove ball bearing [Ambiguous]
Industzial air blower || S1:Industrial Supplies & Equipment > Pneumatic Equipment > Air blow gun (65.55) || S2:Industrial Supplies & Equipment > General Consumables (use=False) || Final:Industrial Supplies & Equipment>Pneumatic Equipment>Air blow gun [Ambiguous]
Platfobm hand trolley || S1:General Industrial > General Consumables > Platfobm hand trolley (57.26) || S2:General Industrial > General Consumables (use=False) || Final:General Industrial>General Consumables>Platfobm hand trolley [Ambiguous]
Chainlubricant spray || S1:Chemicals, Lubricants & Adhesives > Specialty Products > Chain lubricant spray (56.76) || S2:Chemicals, Lubricants & Adhesives > Specialty Products (use=False) || Final:Chemicals, Lubricants & Adhesives>Specialty Products>Chain lubricant spray [Ambiguous]
Aanerobic thread locker || S1:Chemicals, Lubricants & Adhesives > Adhesives & Sealants > Anaerobic thread locker (39.79) || S2: >  (use=False) || Final:Chemicals, Lubricants & Adhesives>Adhesives & Sealants>Anaerobic thread locker [Manual-Low]
Hard cover noetbook A4 || S1:Office & Stationery > Office Supplies > Hard cover noetbook A4 (46.97) || S2: >  (use=False) || Final:Office & Stationery>Office Supplies>Hard cover noetbook A4 [Manual-Low]
Electric drillm achine || S1:Tools & Hardware > Power Tools > Rotary drill machine (51.42) || S2:Tools & Hardware > Power Tools (use=False) || Final:Tools & Hardware>Power Tools>Rotary drill machine [Ambiguous]
Full fzce shield || S1:General Industrial > General Consumables > Full face shield (30.61) || S2: >  (use=False) || Final:General Industrial>General Consumables>Full face shield [Manual-Low]
Dish wash liuid 1 L || S1:Janitorial & Cleaning > Cleaning Consumables > Dish wash liquid 1 L (46.66) || S2: >  (use=False) || Final:Janitorial & Cleaning>Cleaning Consumables>Dish wash liquid 1 L [Manual-Low]
LED panel lgiht 600x600 || S1:Lighting > Indoor Lighting > LED panel light (52.38) || S2:Lighting > Indoor Lighting (use=False) || Final:Lighting>Indoor Lighting>LED panel light [Ambiguous]
rtainless steel waste bin || S1:Janitorial, Sanitation & Waste > Waste Management > Recycling bin set (50.75) || S2:Janitorial, Sanitation & Waste > General Consumables (use=False) || Final:Janitorial, Sanitation & Waste>Waste Management>Recycling bin set [Ambiguous]
Office work talbe || S1:Office, Breakroom & Facility Supplies > Stationery > Highlighter pen (42.63) || S2: >  (use=False) || Final:Office, Breakroom & Facility Supplies>Stationery>Highlighter pen [Manual-Low]
Network witch 8 port || S1:IT, Networks, Automation & Instrumentation > Data & Network Cables > CAT6 LAN cable (27.09) || S2: >  (use=False) || Final:IT, Networks, Automation & Instrumentation>Data & Network Cables>CAT6 LAN cable [Manual-Low]
Hand sanitizer 500 ml || S1:Janitorial & Cleaning > Cleaning Consumables > Hand sanitizer 500 ml (56.09) || S2:Janitorial & Cleaning > Cleaning Consumables (use=False) || Final:Janitorial & Cleaning>Cleaning Consumables>Hand sanitizer 500 ml [Ambiguous]
Mechanical hand tools sht || S1:Tools & Hardware > Hand Tools > Combination plier (60.66) || S2:Tools & Hardware > Hand Tools (use=False) || Final:Tools & Hardware>Hand Tools>Combination plier [Ambiguous]
V-belt fo fan || S1:Industrial Supplies & Equipment > Belts & Chains > Classical V-belt (48.95) || S2: >  (use=False) || Final:Industrial Supplies & Equipment>Belts & Chains>Classical V-belt [Manual-Low]
Earting cable 35 sqmm || S1:General Industrial > General Consumables > Earthing cable 35 sqmm (40.64) || S2: >  (use=False) || Final:General Industrial>General Consumables>Earthing cable 35 sqmm [Manual-Low]
Hydralic hose 1 inch || S1:Mechanical & Maintenance > Mechanical Parts > Hydralic hose 1 inch (67.22) || S2:Mechanical & Maintenance > Mechanical Parts (use=False) || Final:Mechanical & Maintenance>Mechanical Parts>Hydralic hose 1 inch [Ambiguous]
Chai nlubricant spray || S1:Chemicals, Lubricants & Adhesives > Specialty Products > Corrosion inhibitor spray (33.82) || S2: >  (use=False) || Final:Chemicals, Lubricants & Adhesives>Specialty Products>Corrosion inhibitor spray [Manual-Low]
Pump mechanical sel || S1:Industrial Supplies & Equipment > Pumps > Gear pump (53.34) || S2:Industrial Supplies & Equipment > Pumps (use=False) || Final:Industrial Supplies & Equipment>Pumps>Gear pump [Ambiguous]
Hydraulic boctle jack 5 T || S1:Mechanical & Maintenance > General Consumables > Hydraulic boctle jack 5 T (57.57) || S2:General Industrial > General Consumables (use=False) || Final:Mechanical & Maintenance>General Consumables>Hydraulic boctle jack 5 T [Ambiguous]
CO2 fie extinguisher 3 kg || S1:Safety, PPE & Security > Fire Safety Equipment > CO2 fire extinguisher (52.4) || S2:Safety, PPE & Security > Fire Safety Equipment (use=False) || Final:Safety, PPE & Security>Fire Safety Equipment>CO2 fire extinguisher [Ambiguous]
Rubber coveyor belt || S1:Industrial Supplies & Equipment > Belts & Chains > Poly V-belt (52.95) || S2:Industrial Supplies & Equipment > General Consumables (use=False) || Final:Industrial Supplies & Equipment>Belts & Chains>Poly V-belt [Ambiguous]
Thermal overload relay || S1:Electrical & Power Distribution > Switchgear & Protection > Overload relay (58.94) || S2:Electrical & Power Distribution > General Consumables (use=False) || Final:Electrical & Power Distribution>Switchgear & Protection>Overload relay [Ambiguous]
CO2 fire extinguisher 3 kg || S1:Safety, PPE & Security > Fire Safety Equipment > CO2 fire extinguisher (58.1) || S2:Safety, PPE & Security > Fire Safety Equipment (use=False) || Final:Safety, PPE & Security>Fire Safety Equipment>CO2 fire extinguisher [Ambiguous]
CO2 fire extinguisher3 kg || S1:Safety, PPE & Security > Fire Safety Equipment > CO2 fire extinguisher (58.4) || S2:Safety, PPE & Security > Fire Safety Equipment (use=False) || Final:Safety, PPE & Security>Fire Safety Equipment>CO2 fire extinguisher [Ambiguous]
Electrical - Boards || S1:Electrical & Power Distribution > Panels & Boards > Distribution board (59.68) || S2:Electrical & Power Distribution > General Consumables (use=False) || Final:Electrical & Power Distribution>Panels & Boards>Distribution board [Ambiguous]
Electrical - HVAC || S1:HVAC & Refrigeration > HVAC Controls > Building management system controller (52.06) || S2:Electrical & Power Distribution > General Consumables (use=False) || Final:HVAC & Refrigeration>HVAC Controls>Building management system controller [Ambiguous]
Electrical - Refrigirators || S1:Industrial Supplies & Equipment > Compressors > Refrigeration compressor (50.15) || S2:Electrical & Power Distribution > General Consumables (use=False) || Final:Industrial Supplies & Equipment>Compressors>Refrigeration compressor [Ambiguous]
Electrical - Circuit Board || S1:Electrical & Power Distribution > Panels & Boards > Distribution board (55.11) || S2:Electrical & Power Distribution > General Consumables (use=False) || Final:Electrical & Power Distribution>Panels & Boards>Distribution board [Ambiguous]
Electrical - Solenoid || S1:Industrial Supplies & Equipment > Pneumatic Equipment > Solenoid valve (50.72) || S2:Industrial Supplies & Equipment > General Consumables (use=False) || Final:Industrial Supplies & Equipment>Pneumatic Equipment>Solenoid valve [Ambiguous]
Electrical - Cell Batteries || S1:General Industrial > General Consumables > Electrical - Cell Batteries (45.92) || S2: >  (use=False) || Final:General Industrial>General Consumables>Electrical - Cell Batteries [Manual-Low]
Electrical - Components || S1:Electrical & Power Distribution > Electrical Accessories > Junction box (54.81) || S2:Electrical & Power Distribution > General Consumables (use=False) || Final:Electrical & Power Distribution>Electrical Accessories>Junction box [Ambiguous]
Electrical - Contactors || S1:Electrical & Power Distribution > Switchgear & Protection > Contactor (66.83) || S2:Electrical & Power Distribution > General Consumables (use=False) || Final:Electrical & Power Distribution>Switchgear & Protection>Contactor [Ambiguous]
Electrical - Electrical Equipment || S1:Electrical & Power Distribution > Electrical Accessories > Cable plug (63.22) || S2:Electrical & Power Distribution > General Consumables (use=False) || Final:Electrical & Power Distribution>Electrical Accessories>Cable plug [Ambiguous]
Electrical - Fasteners || S1:Fasteners & Assembly > Anchors & Fixings > Nylon wall plug (59.26) || S2:Electrical & Power Distribution > General Consumables (use=False) || Final:Fasteners & Assembly>Anchors & Fixings>Nylon wall plug [Ambiguous]
Electrical - Motors Parts || S1:Industrial Supplies & Equipment > Motors & Drives > Brake motor (57.98) || S2:Industrial Supplies & Equipment > General Consumables (use=False) || Final:Industrial Supplies & Equipment>Motors & Drives>Brake motor [Ambiguous]
Electrical - Printed || S1:General Industrial > General Consumables > Electrical - Printed (48.64) || S2: >  (use=False) || Final:General Industrial>General Consumables>Electrical - Printed [Manual-Low]
Electrical - Controllers || S1:Electrical & Power Distribution > Cables & Wires > Control cable (55.46) || S2:Electrical & Power Distribution > General Consumables (use=False) || Final:Electrical & Power Distribution>Cables & Wires>Control cable [Ambiguous]
Electrical - Sensors || S1:IT, Networks, Automation & Instrumentation > Sensors & Transmitters > Photoelectric sensor (51.51) || S2:IT, Networks, Automation & Instrumentation > Sensors & Transmitters (use=False) || Final:IT, Networks, Automation & Instrumentation>Sensors & Transmitters>Photoelectric sensor [Ambiguous]
vEo npl light || S1:Lighting > Outdoor Lighting > Area bay light (35.3) || S2: >  (use=False) || Final:Lighting>Outdoor Lighting>Area bay light [Manual-Low]
SgPS Power dupply || S1:Electrical & Power Distribution > Power Quality & Backup > Uninterruptible power supply (UPS) (31.0) || S2: >  (use=False) || Final:Electrical & Power Distribution>Power Quality & Backup>Uninterruptible power supply (UPS) [Manual-Low]
Hydralic ohs || S1:Mechanical & Maintenance > Mechanical Parts > Hydralic hose 1 inch (42.28) || S2: >  (use=False) || Final:Mechanical & Maintenance>Mechanical Parts>Hydralic hose 1 inch [Manual-Low]
WD 4 0Spray || S1:Industrial Supplies & Equipment > Pumps > Dosing pump (19.43) || S2: >  (use=False) || Final:Industrial Supplies & Equipment>Pumps>Dosing pump [Manual-Low]
CCTVzacmar || S1:Safety, PPE & Security > Security Systems > CCTV camera (43.32) || S2: >  (use=False) || Final:Safety, PPE & Security>Security Systems>CCTV camera [Manual-Low]
Hammer clwa || S1:Tools & Hardware > Power Tools > Hammer drill machine (41.19) || S2: >  (use=False) || Final:Tools & Hardware>Power Tools>Hammer drill machine [Manual-Low]
Flre lxtnguiiher 5kg || S1:Electrical & Power Distribution > Electrical Accessories > Cable plug (20.93) || S2: >  (use=False) || Final:Electrical & Power Distribution>Electrical Accessories>Cable plug [Manual-Low]
Fca esyeild || S1:Safety, PPE & Security > Foot Protection > ESD safety shoe (32.97) || S2: >  (use=False) || Final:Safety, PPE & Security>Foot Protection>ESD safety shoe [Manual-Low]
Wnlding aclbe || S1:Safety & PPE > Safety Equipment > Surface plate cast iron (26.23) || S2: >  (use=False) || Final:Safety & PPE>Safety Equipment>Surface plate cast iron [Manual-Low]
Angle Grinedi9 inch || S1:Tools & Hardware > Power Tools > Angle grinder (32.12) || S2: >  (use=False) || Final:Tools & Hardware>Power Tools>Angle grinder [Manual-Low]
Chian eubricnt || S1:Chemicals, Lubricants & Adhesives > Industrial Oils > Gear oil EP 220 (22.22) || S2: >  (use=False) || Final:Chemicals, Lubricants & Adhesives>Industrial Oils>Gear oil EP 220 [Manual-Low]
Gzesae gun || S1:Safety, PPE & Security > Hand & Arm Protection > Cotton knitted glove (24.36) || S2: >  (use=False) || Final:Safety, PPE & Security>Hand & Arm Protection>Cotton knitted glove [Manual-Low]
Sumbersble uump || S1:General Industrial > General Consumables > D-hackle 1 ton (28.72) || S2: >  (use=False) || Final:General Industrial>General Consumables>D-hackle 1 ton [Manual-Low]
Soap dispnter || S1:Janitorial, Sanitation & Waste > Washroom Supplies > Soap dispenser (59.6) || S2:Janitorial, Sanitation & Waste > Cleaning Consumables (use=False) || Final:Janitorial, Sanitation & Waste>Washroom Supplies>Soap dispenser [Ambiguous]
Floor pleanner || S1:Janitorial, Sanitation & Waste > Cleaning Tools & Equipment > Floor squeegee (35.28) || S2: >  (use=False) || Final:Janitorial, Sanitation & Waste>Cleaning Tools & Equipment>Floor squeegee [Manual-Low]
rDill amcoine || S1:Office, Breakroom & Facility Supplies > Stationery > Gel pen (22.12) || S2: >  (use=False) || Final:Office, Breakroom & Facility Supplies>Stationery>Gel pen [Manual-Low]
TIf btldr || S1:Tools & Hardware > Welding Equipment > TIG welding machine (35.11) || S2: >  (use=False) || Final:Tools & Hardware>Welding Equipment>TIG welding machine [Manual-Low]
Hydraliq ohs || S1:Mechanical & Maintenance > Mechanical Parts > Hydralic hose 1 inch (37.84) || S2: >  (use=False) || Final:Mechanical & Maintenance>Mechanical Parts>Hydralic hose 1 inch [Manual-Low]
hroximty sensr || S1:Safety, PPE & Security > Respiratory Protection > Full face respirator (26.24) || S2: >  (use=False) || Final:Safety, PPE & Security>Respiratory Protection>Full face respirator [Manual-Low]
FirstmiAd Kti || S1:General Industrial > General Consumables > First aid kit wall mounted (16.62) || S2: >  (use=False) || Final:General Industrial>General Consumables>First aid kit wall mounted [Manual-Low]
Signb ord wzrnng || S1:Safety, PPE & Security > Safety Signage & Aids > Warning sign board (34.7) || S2: >  (use=False) || Final:Safety, PPE & Security>Safety Signage & Aids>Warning sign board [Manual-Low]
frinter cartideg || S1:General Industrial > General Consumables > Platfrm hand trolley (29.28) || S2: >  (use=False) || Final:General Industrial>General Consumables>Platfrm hand trolley [Manual-Low]
uSmp pump motor || S1:Industrial Supplies & Equipment > Pumps > Multistage pump (47.25) || S2: >  (use=False) || Final:Industrial Supplies & Equipment>Pumps>Multistage pump [Manual-Low]
Nibril Glovs || S1:Safety, PPE & Security > Hand & Arm Protection > Nitrile coated glove (28.49) || S2: >  (use=False) || Final:Safety, PPE & Security>Hand & Arm Protection>Nitrile coated glove [Manual-Low]
Photoelectricpsensr || S1:IT, Networks, Automation & Instrumentation > Sensors & Transmitters > Photoelectric sensor (53.79) || S2:IT, Networks, Automation & Instrumentation > Sensors & Transmitters (use=False) || Final:IT, Networks, Automation & Instrumentation>Sensors & Transmitters>Photoelectric sensor [Ambiguous]
Laptop wprccafle || S1:IT, Networks, Automation & Instrumentation > Computers & Peripherals > Laptop computer (30.69) || S2: >  (use=False) || Final:IT, Networks, Automation & Instrumentation>Computers & Peripherals>Laptop computer [Manual-Low]
dat evalv || S1:HVAC & Refrigeration > Air Conditioning Units > VRV or VRF outdoor unit (23.89) || S2: >  (use=False) || Final:HVAC & Refrigeration>Air Conditioning Units>VRV or VRF outdoor unit [Manual-Low]
Anti seezacompoucd || S1:Chemicals, Lubricants & Adhesives > Specialty Products > Anti seize compound (28.81) || S2: >  (use=False) || Final:Chemicals, Lubricants & Adhesives>Specialty Products>Anti seize compound [Manual-Low]
O ving Seal || S1:Mechanical & Maintenance > Mechanical Parts > Pump mechanical seal (29.82) || S2: >  (use=False) || Final:Mechanical & Maintenance>Mechanical Parts>Pump mechanical seal [Manual-Low]
Gate vajv || S1:Industrial Supplies & Equipment > Belts & Chains > Narrow V-belt (32.45) || S2: >  (use=False) || Final:Industrial Supplies & Equipment>Belts & Chains>Narrow V-belt [Manual-Low]
Mop ubket || S1:Janitorial, Sanitation & Waste > Cleaning Tools & Equipment > Wet mop with handle (31.73) || S2: >  (use=False) || Final:Janitorial, Sanitation & Waste>Cleaning Tools & Equipment>Wet mop with handle [Manual-Low]
PVC ppe i3nch || S1:Safety, PPE & Security > Foot Protection > PVC gumboot (40.94) || S2: >  (use=False) || Final:Safety, PPE & Security>Foot Protection>PVC gumboot [Manual-Low]
hCiar offieo || S1:Building, Civil & Grounds > Paints & Coatings > Primer paint (16.0) || S2: >  (use=False) || Final:Building, Civil & Grounds>Paints & Coatings>Primer paint [Manual-Low]
Paintabrusha2inch || S1:Tools & Hardware > Hand Tools > Paint Brush (30.65) || S2: >  (use=False) || Final:Tools & Hardware>Hand Tools>Paint Brush [Manual-Low]
Paepr A4 him || S1:Office, Breakroom & Facility Supplies > Printing & Copier Supplies > A4 copier paper (25.76) || S2: >  (use=False) || Final:Office, Breakroom & Facility Supplies>Printing & Copier Supplies>A4 copier paper [Manual-Low]
Eat pulsg || S1:Fasteners & Assembly > Nuts > Dome nut (17.56) || S2: >  (use=False) || Final:Fasteners & Assembly>Nuts>Dome nut [Manual-Low]
SK F6i30 brg || S1:Mechanical & Maintenance > Mechanical Parts > Wre rope 10 mm (26.96) || S2: >  (use=False) || Final:Mechanical & Maintenance>Mechanical Parts>Wre rope 10 mm [Manual-Low]
O iRng rebl || S1:Tools & Hardware > Cutting Tools > Reamer (26.41) || S2: >  (use=False) || Final:Tools & Hardware>Cutting Tools>Reamer [Manual-Low]
Cgovex mirro || S1:Fasteners & Assembly > Nuts > Hex nut (19.36) || S2: >  (use=False) || Final:Fasteners & Assembly>Nuts>Hex nut [Manual-Low]
Gplket Ruebr || S1:Mechanical & Maintenance > General Consumables > Gasket sheet 1 mm (26.06) || S2: >  (use=False) || Final:Mechanical & Maintenance>General Consumables>Gasket sheet 1 mm [Manual-Low]
